return_id,sales_order_number,sales_order_line_number,shipment_id,customer_key,product_key,product_category_key,sales_territory_key,currency_key,return_reason_id,return_request_date,return_received_date,refund_date,original_order_quantity,return_quantity,original_line_sales_amount,refund_amount,resolution,return_status,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
RET-002401,SO72690,1,SHP-025226,12477,228,3,7,100,RR-002,2014-01-03,2014-01-09,2014-01-12,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002402,SO72691,1,SHP-025227,12550,237,3,10,98,RR-001,2014-01-05,2014-01-12,2014-01-14,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002403,SO72691,2,SHP-025227,12550,482,3,10,98,RR-002,2014-01-02,2014-01-10,2014-01-11,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002404,SO72698,4,SHP-025234,18381,467,3,4,100,RR-001,2014-01-04,2014-01-11,2014-01-13,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002405,SO72723,1,SHP-025259,18177,575,1,10,98,RR-004,2014-01-09,2014-01-14,2014-01-18,1,1,2384.07,2312.55,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002406,SO72723,2,SHP-025259,18177,530,4,10,98,RR-003,2014-01-10,2014-01-20,2014-01-23,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002407,SO72723,3,SHP-025259,18177,541,4,10,98,RR-006,2014-01-11,2014-01-18,2014-01-20,1,1,28.99,28.12,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002408,SO72738,5,SHP-025274,16531,225,3,10,98,RR-001,2014-01-12,2014-01-17,2014-01-21,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002409,SO72757,2,SHP-025293,12824,529,4,7,100,RR-006,2014-01-16,2014-01-23,2014-01-25,1,1,3.99,3.87,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002410,SO72757,3,SHP-025293,12824,484,4,7,100,RR-003,2014-01-15,2014-01-25,2014-01-28,1,1,7.95,7.71,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002411,SO72782,1,SHP-025318,19002,582,1,1,100,RR-003,2014-01-02,2014-01-12,2014-01-15,1,1,1700.99,1649.96,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002412,SO72791,4,SHP-025327,18279,467,3,9,6,RR-006,2013-12-25,2013-12-28,2013-12-30,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002413,SO72800,1,SHP-025336,29284,237,3,1,19,RR-001,2014-01-05,2014-01-12,2014-01-14,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002414,SO72810,1,SHP-025346,19234,476,3,4,100,RR-002,2014-01-03,2014-01-07,2014-01-08,1,1,69.99,67.89,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002415,SO72810,2,SHP-025346,19234,237,3,4,100,RR-001,2014-01-06,2014-01-09,2014-01-11,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002416,SO72818,2,SHP-025354,12098,528,4,1,100,RR-006,2014-01-08,2014-01-11,2014-01-13,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002417,SO72818,3,SHP-025354,12098,214,4,1,100,RR-003,2014-01-07,2014-01-13,2014-01-16,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002418,SO72825,4,SHP-025361,24597,214,4,9,6,RR-004,2014-01-10,2014-01-19,2014-01-23,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002419,SO72825,5,SHP-025361,24597,490,3,9,6,RR-002,2014-01-09,2014-01-13,2014-01-14,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002420,SO72825,6,SHP-025361,24597,225,3,9,6,RR-001,2014-01-12,2014-01-15,2014-01-17,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002421,SO72834,1,SHP-025370,23882,584,1,4,100,RR-003,2014-01-02,2014-01-08,2014-01-11,1,1,539.99,523.79,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002422,SO72834,2,SHP-025370,23882,473,3,4,100,RR-001,2014-01-01,2014-01-10,2014-01-14,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002423,SO72843,3,SHP-025379,19031,225,3,10,98,RR-002,2014-01-10,2014-01-20,2014-01-23,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002424,SO72844,2,SHP-025380,18166,482,3,10,98,RR-002,2014-01-10,2014-01-18,2014-01-19,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002425,SO72845,2,SHP-025381,11992,225,3,9,6,RR-001,2013-12-29,2014-01-07,2014-01-11,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002426,SO72849,1,SHP-025385,11920,564,1,9,6,RR-003,2014-01-03,2014-01-13,2014-01-16,1,1,2384.07,2312.55,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002427,SO72849,2,SHP-025385,11920,222,4,9,6,RR-004,2014-01-02,2014-01-07,2014-01-11,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002428,SO72850,1,SHP-025386,20051,361,1,8,100,RR-005,2014-01-04,2014-01-12,2014-01-13,1,1,2294.99,2226.14,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002429,SO72850,4,SHP-025386,20051,485,4,8,100,RR-004,2014-01-09,2014-01-18,2014-01-22,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002430,SO72850,5,SHP-025386,20051,465,3,8,100,RR-005,2014-01-08,2014-01-12,2014-01-13,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002431,SO72850,6,SHP-025386,20051,231,3,8,100,RR-006,2014-01-11,2014-01-14,2014-01-16,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002432,SO72851,2,SHP-025387,22939,491,3,9,6,RR-002,2014-01-05,2014-01-11,2014-01-14,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002433,SO72851,3,SHP-025387,22939,465,3,9,6,RR-001,2014-01-06,2014-01-09,2014-01-11,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002434,SO72859,1,SHP-025395,26146,475,3,9,6,RR-001,2014-01-08,2014-01-17,2014-01-21,1,1,69.99,67.89,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002435,SO72863,3,SHP-025399,23612,491,3,8,100,RR-005,2014-01-07,2014-01-15,2014-01-16,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002436,SO72872,1,SHP-025408,19305,592,1,10,98,RR-005,2014-01-17,2014-01-21,2014-01-22,1,1,564.99,548.04,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002437,SO72872,2,SHP-025408,19305,485,4,10,98,RR-006,2014-01-20,2014-01-23,2014-01-25,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002438,SO72872,3,SHP-025408,19305,214,4,10,98,RR-003,2014-01-19,2014-01-25,2014-01-28,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002439,SO72875,4,SHP-025411,22981,214,4,1,100,RR-003,2014-01-08,2014-01-18,2014-01-21,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002440,SO72882,2,SHP-025418,16073,465,3,1,100,RR-002,2014-01-02,2014-01-12,2014-01-15,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002441,SO72908,1,SHP-025444,15427,588,1,4,100,RR-003,2014-01-06,2014-01-12,2014-01-15,1,1,769.49,746.41,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002442,SO72908,2,SHP-025444,15427,485,4,4,100,RR-004,2014-01-05,2014-01-14,2014-01-18,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002443,SO72909,2,SHP-025445,18441,473,3,4,100,RR-005,2014-01-11,2014-01-19,2014-01-20,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002444,SO72923,1,SHP-025459,25084,561,1,1,100,RR-006,2013-12-24,2013-12-27,2013-12-29,1,1,2384.07,2312.55,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002445,SO72929,4,SHP-025465,21930,463,3,4,100,RR-002,2014-01-02,2014-01-10,2014-01-11,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002446,SO72941,2,SHP-025477,19318,490,3,7,100,RR-002,2014-01-21,2014-01-25,2014-01-26,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002447,SO72948,5,SHP-025484,14171,228,3,8,100,RR-002,2014-01-13,2014-01-19,2014-01-22,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002448,SO72949,3,SHP-025485,25590,225,3,8,100,RR-001,2014-01-08,2014-01-17,2014-01-21,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002449,SO72950,2,SHP-025486,24038,225,3,7,100,RR-002,2014-01-07,2014-01-17,2014-01-20,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002450,SO72951,1,SHP-025487,28103,579,1,9,6,RR-005,2013-12-29,2014-01-02,2014-01-03,1,1,1214.85,1178.4,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002451,SO72958,1,SHP-025494,20235,528,4,9,6,RR-004,2014-01-03,2014-01-08,2014-01-12,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002452,SO72958,2,SHP-025494,20235,536,4,9,6,RR-003,2014-01-04,2014-01-14,2014-01-17,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002453,SO72966,3,SHP-025502,13767,478,4,8,100,RR-005,2014-01-10,2014-01-18,2014-01-19,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002454,SO72967,3,SHP-025503,16546,472,3,10,98,RR-001,2014-01-11,2014-01-20,2014-01-24,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002455,SO73001,1,SHP-025537,11608,217,4,7,100,RR-004,2014-01-05,2014-01-10,2014-01-14,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002456,SO73026,4,SHP-025562,19032,225,3,10,98,RR-001,2014-01-17,2014-01-22,2014-01-26,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002457,SO73030,2,SHP-025566,15121,491,3,9,6,RR-002,2014-01-10,2014-01-20,2014-01-23,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002458,SO73044,2,SHP-025580,16550,228,3,10,98,RR-001,2014-01-11,2014-01-14,2014-01-16,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002459,SO73053,2,SHP-025589,18685,482,3,6,19,RR-001,2014-01-09,2014-01-16,2014-01-18,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002460,SO73061,1,SHP-025597,15650,528,4,7,100,RR-006,2014-01-18,2014-01-25,2014-01-27,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002461,SO73061,2,SHP-025597,15650,535,4,7,100,RR-005,2014-01-15,2014-01-23,2014-01-24,1,1,24.99,24.24,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002462,SO73061,3,SHP-025597,15650,214,4,7,100,RR-004,2014-01-16,2014-01-21,2014-01-25,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002463,SO73061,4,SHP-025597,15650,228,3,7,100,RR-003,2014-01-21,2014-01-27,2014-01-30,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002464,SO73075,1,SHP-025611,16638,355,1,9,6,RR-005,2014-01-12,2014-01-16,2014-01-17,1,1,2319.99,2250.39,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002465,SO73075,3,SHP-025611,16638,489,3,9,6,RR-003,2014-01-14,2014-01-20,2014-01-23,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002466,SO73079,3,SHP-025615,11257,463,3,4,100,RR-002,2014-01-02,2014-01-12,2014-01-15,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002467,SO73087,2,SHP-025623,19016,234,3,4,100,RR-002,2014-01-10,2014-01-14,2014-01-15,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002468,SO73096,2,SHP-025632,15122,489,3,9,6,RR-002,2014-01-07,2014-01-13,2014-01-16,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002469,SO73097,2,SHP-025633,11372,479,4,9,6,RR-006,2014-01-15,2014-01-22,2014-01-24,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002470,SO73121,3,SHP-025657,27635,222,4,1,100,RR-005,2013-12-29,2014-01-02,2014-01-03,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002471,SO73121,4,SHP-025657,27635,467,3,1,100,RR-006,2013-12-28,2014-01-04,2014-01-06,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002472,SO73126,3,SHP-025662,24287,473,3,4,100,RR-001,2014-01-08,2014-01-11,2014-01-13,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002473,SO73136,1,SHP-025672,20762,475,3,4,100,RR-002,2014-01-03,2014-01-13,2014-01-16,1,1,69.99,67.89,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002474,SO73136,2,SHP-025672,20762,488,3,4,100,RR-001,2014-01-02,2014-01-07,2014-01-11,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002475,SO73143,1,SHP-025679,11487,490,3,7,100,RR-002,2014-01-24,2014-02-03,2014-02-06,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002476,SO73148,3,SHP-025684,26819,225,3,8,100,RR-001,2014-01-11,2014-01-14,2014-01-16,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002477,SO73149,1,SHP-025685,17808,530,4,10,98,RR-005,2014-01-22,2014-01-30,2014-01-31,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002478,SO73149,2,SHP-025685,17808,487,4,10,98,RR-006,2014-01-07,2014-01-14,2014-01-16,1,1,54.99,53.34,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002479,SO73149,3,SHP-025685,17808,222,4,10,98,RR-003,2014-01-24,2014-02-03,2014-02-06,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002480,SO73183,3,SHP-025719,27483,463,3,9,6,RR-002,2014-01-03,2014-01-07,2014-01-08,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002481,SO73195,2,SHP-025731,28289,237,3,4,100,RR-002,2013-12-31,2014-01-08,2014-01-09,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002482,SO73215,2,SHP-025751,23599,536,4,10,98,RR-006,2014-01-24,2014-01-27,2014-01-29,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002483,SO73215,3,SHP-025751,23599,484,4,10,98,RR-003,2014-01-23,2014-01-29,2014-02-01,1,1,7.95,7.71,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002484,SO73230,3,SHP-025766,15520,463,3,4,100,RR-001,2014-01-08,2014-01-17,2014-01-21,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,SCN_RET_CLOTHING_SIZE_SPIKE,20260728,2026-07-28T00:00:00.000Z
RET-002485,SO73242,1,SHP-025778,25856,568,1,4,100,RR-005,2014-01-10,2014-01-18,2014-01-19,1,1,742.35,720.08,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-002486,SO73242,2,SHP-025778,25856,484,4,4,100,RR-006,2014-01-13,2014-01-20,2014-01-22,1,1,7.95,7.71,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
