shipment_id,sales_order_number,customer_key,sales_territory_key,origin_country,destination_country,destination_region,carrier_id,carrier_name,service_level,tracking_number,ship_date,promised_delivery_date,actual_delivery_date,transit_days,delay_days,on_time_flag,cross_border_flag,customs_delay_days,shipment_status,order_line_count,freight_amount,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
SHP-020480,SO67583,19027,7,United States,France,Europe,CAR-002,ParcelBridge,Economy,SYN-002-67583,2013-10-09,2013-10-14,2013-10-16,8,2,0,1,0,DELIVERED,2,58.25,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020481,SO67584,19038,8,United States,Germany,Europe,CAR-004,EuroFreight,International Economy,SYN-004-67584,2013-10-09,2013-10-14,2013-10-15,7,1,0,1,0,DELIVERED,4,57.95,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020482,SO67585,14150,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67585,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,8,DELIVERED,2,58.75,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020483,SO67586,21667,8,United States,Germany,Europe,CAR-002,ParcelBridge,Economy,SYN-002-67586,2013-10-09,2013-10-14,2013-10-13,5,0,1,1,0,DELIVERED,2,20.49,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020484,SO67587,17999,7,United States,France,Europe,CAR-004,EuroFreight,International Economy,SYN-004-67587,2013-10-09,2013-10-14,2013-10-16,8,2,0,1,0,DELIVERED,2,43.87,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020485,SO67588,11212,6,United States,Canada,North America,CAR-004,EuroFreight,International Economy,SYN-004-67588,2013-10-09,2013-10-14,2013-10-15,7,1,0,1,0,DELIVERED,2,0.68,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020486,SO67589,13988,6,United States,Canada,North America,CAR-003,GlobalPost,International Priority,SYN-003-67589,2013-10-09,2013-10-14,2013-10-14,6,0,1,1,0,DELIVERED,2,0.85,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020487,SO67590,27748,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67590,2013-10-09,2013-10-14,2013-10-13,5,0,1,0,0,DELIVERED,2,0.59,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020488,SO67591,26780,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67591,2013-10-09,2013-10-14,2013-10-11,3,0,1,0,0,DELIVERED,3,1.99,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020489,SO67592,25274,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67592,2013-10-09,2013-10-14,2013-10-11,3,0,1,0,0,DELIVERED,3,1.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020490,SO67593,25278,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67593,2013-10-09,2013-10-14,2013-10-12,4,0,1,0,0,DELIVERED,2,0.91,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020491,SO67594,23812,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67594,2013-10-09,2013-10-14,2013-10-12,4,0,1,0,0,DELIVERED,3,1.75,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020492,SO67595,25153,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67595,2013-10-09,2013-10-14,2013-10-13,5,0,1,0,0,DELIVERED,4,2.4,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020493,SO67596,22865,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67596,2013-10-09,2013-10-14,2013-10-13,5,0,1,0,0,DELIVERED,3,0.93,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020494,SO67597,20396,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67597,2013-10-09,2013-10-14,2013-10-11,3,0,1,0,0,DELIVERED,1,1.75,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020495,SO67598,20355,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67598,2013-10-09,2013-10-14,2013-10-11,3,0,1,0,0,DELIVERED,2,1.97,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020496,SO67599,18474,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67599,2013-10-09,2013-10-14,2013-10-12,4,0,1,0,0,DELIVERED,2,1,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020497,SO67600,18765,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67600,2013-10-09,2013-10-14,2013-10-12,4,0,1,0,0,DELIVERED,2,3,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020498,SO67601,18667,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67601,2013-10-09,2013-10-14,2013-10-13,5,0,1,0,0,DELIVERED,2,0.32,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020499,SO67602,26176,6,United States,Canada,North America,CAR-003,GlobalPost,International Priority,SYN-003-67602,2013-10-09,2013-10-14,2013-10-14,6,0,1,1,0,DELIVERED,1,0.12,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020500,SO67603,14430,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67603,2013-10-09,2013-10-14,2013-10-11,3,0,1,0,0,DELIVERED,2,0.77,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020501,SO67604,13386,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67604,2013-10-09,2013-10-14,2013-10-13,5,0,1,0,0,DELIVERED,3,2.12,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020502,SO67605,17101,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67605,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,9,DELIVERED,3,1.72,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020503,SO67606,15279,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67606,2013-10-09,2013-10-14,2013-10-11,3,0,1,0,0,DELIVERED,2,1.42,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020504,SO67607,16265,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67607,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,7,DELIVERED,2,0.68,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020505,SO67608,21834,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67608,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,6,DELIVERED,2,1.47,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020506,SO67609,22564,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67609,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,9,DELIVERED,2,1.47,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020507,SO67610,24564,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67610,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,7,DELIVERED,2,0.97,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020508,SO67611,12303,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67611,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,8,DELIVERED,1,0.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020509,SO67612,22531,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67612,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,9,DELIVERED,3,4.61,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020510,SO67613,28912,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67613,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,6,DELIVERED,2,1.37,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020511,SO67614,16649,6,United States,Canada,North America,CAR-004,EuroFreight,International Economy,SYN-004-67614,2013-10-09,2013-10-14,2013-10-15,7,1,0,1,0,DELIVERED,4,1.15,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020512,SO67615,12892,6,United States,Canada,North America,CAR-003,GlobalPost,International Priority,SYN-003-67615,2013-10-09,2013-10-14,2013-10-14,6,0,1,1,0,DELIVERED,3,1.06,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020513,SO67616,11982,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67616,2013-10-09,2013-10-14,2013-10-11,3,0,1,0,0,DELIVERED,2,0.93,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020514,SO67617,16009,6,United States,Canada,North America,CAR-004,EuroFreight,International Economy,SYN-004-67617,2013-10-09,2013-10-14,2013-10-16,8,2,0,1,0,DELIVERED,2,1.9,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020515,SO67618,15191,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67618,2013-10-09,2013-10-14,2013-10-12,4,0,1,0,0,DELIVERED,1,19.24,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020516,SO67619,12923,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67619,2013-10-09,2013-10-14,2013-10-11,3,0,1,0,0,DELIVERED,2,57.62,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020517,SO67620,13391,6,United States,Canada,North America,CAR-002,ParcelBridge,Economy,SYN-002-67620,2013-10-09,2013-10-14,2013-10-14,6,0,1,1,0,DELIVERED,3,60.14,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020518,SO67621,13406,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67621,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,7,DELIVERED,2,19.43,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020519,SO67622,28705,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67622,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,6,DELIVERED,2,19.43,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020520,SO67623,24700,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67623,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,9,DELIVERED,4,61.3,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020521,SO67624,24305,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-67624,2013-10-09,2013-10-14,2013-10-14,6,0,1,1,0,DELIVERED,3,44.1,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020522,SO67625,26022,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-67625,2013-10-09,2013-10-14,2013-10-15,7,1,0,1,0,DELIVERED,2,28.89,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020523,SO67626,24272,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-67626,2013-10-09,2013-10-14,2013-10-16,8,2,0,1,0,DELIVERED,3,13.85,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020524,SO67627,24266,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-67627,2013-10-09,2013-10-14,2013-10-13,5,0,1,1,0,DELIVERED,4,14.19,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020525,SO67628,25704,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-67628,2013-10-09,2013-10-14,2013-10-14,6,0,1,1,0,DELIVERED,1,13.5,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020526,SO67629,21889,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-67629,2013-10-09,2013-10-14,2013-10-15,7,1,0,1,0,DELIVERED,1,61.08,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020527,SO67630,15589,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-67630,2013-10-09,2013-10-14,2013-10-13,5,0,1,1,0,DELIVERED,4,58.62,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020528,SO67631,15362,6,United States,Canada,North America,CAR-002,ParcelBridge,Economy,SYN-002-67631,2013-10-09,2013-10-14,2013-10-16,8,2,0,1,0,DELIVERED,2,59.83,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020529,SO67632,27537,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67632,2013-10-09,2013-10-14,2013-10-13,5,0,1,0,0,DELIVERED,3,59.95,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020530,SO67633,27250,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67633,2013-10-09,2013-10-14,2013-10-12,4,0,1,0,0,DELIVERED,5,62.91,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020531,SO67634,23794,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67634,2013-10-09,2013-10-14,2013-10-13,5,0,1,0,0,DELIVERED,2,31.25,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020532,SO67635,21396,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67635,2013-10-09,2013-10-14,2013-10-12,4,0,1,0,0,DELIVERED,2,29.26,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020533,SO67636,18439,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-67636,2013-10-09,2013-10-14,2013-10-11,3,0,1,0,0,DELIVERED,1,42.52,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020534,SO67637,18501,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-67637,2013-10-09,2013-10-14,2013-10-13,5,0,1,0,0,DELIVERED,2,43.77,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020535,SO67638,24205,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67638,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,9,DELIVERED,3,15.39,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020536,SO67639,27892,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67639,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,6,DELIVERED,4,16.24,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020537,SO67640,13555,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-67640,2013-10-09,2013-10-14,2013-10-22,14,8,0,1,6,DELIVERED,4,14.29,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,SCN_LOGISTICS_EU_CUSTOMS_DELAY,20260728,2026-07-28T00:00:00.000Z
SHP-020538,SO67641,22510,10,United States,United Kingdom,Europe,CAR-004,EuroFreight,International Economy,SYN-004-67641,2013-10-09,2013-10-14,2013-10-13,5,0,1,1,0,DELIVERED,3,44.1,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020539,SO67642,18039,7,United States,France,Europe,CAR-002,ParcelBridge,Economy,SYN-002-67642,2013-10-09,2013-10-14,2013-10-14,6,0,1,1,0,DELIVERED,2,43.77,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020540,SO67643,12688,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-67643,2013-10-09,2013-10-14,2013-10-15,7,1,0,1,0,DELIVERED,2,60.48,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020541,SO67644,12996,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-67644,2013-10-09,2013-10-14,2013-10-16,8,2,0,1,0,DELIVERED,1,59.6,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020542,SO67645,11102,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-67645,2013-10-10,2013-10-15,2013-10-14,5,0,1,1,0,DELIVERED,1,0.62,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020543,SO67646,18730,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-67646,2013-10-10,2013-10-15,2013-10-15,6,0,1,1,0,DELIVERED,3,0.92,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020544,SO67647,20224,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-67647,2013-10-10,2013-10-15,2013-10-16,7,1,0,1,0,DELIVERED,2,0.76,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020545,SO67648,26770,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-67648,2013-10-10,2013-10-15,2013-10-17,8,2,0,1,0,DELIVERED,1,1.75,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-020546,SO67649,19798,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-67649,2013-10-10,2013-10-15,2013-10-14,5,0,1,1,0,DELIVERED,3,1.7,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
